Patron ID,Arrival Time,Turnaround Time,Waiting Time,Response Time
0,91,152,22,20
2,374,189,79,27
5,506,148,108,77
4,539,266,106,79
6,857,177,97,177
1,337,1004,784,38
13,1478,882,662,79
14,1513,1084,874,65
11,1192,1671,1391,112
8,1074,1819,1519,156
7,802,2409,2189,20
9,1039,2296,2066,201
3,346,4191,3511,44
12,1479,3291,2841,159
10,1281,4086,2986,85
